No,Kode_Kecamatan,Kode_Kelurahan,Luas Bumi SPPT,Luas Bangunan SPPT,NJOP_BUMI,PPB yang harus dibayar,SPPT yang dibayar,Denda SPPT,Tanggal Jatuh Tempo,Daerah
1104,171,6,60.0,22.0,702000.0,45283.0,16000.0,0.0,20/12/2019 ,CIHAMPELAS
1105,171,6,60.0,22.0,702000.0,45283.0,14400.0,0.0,20/12/2019 ,CIHAMPELAS
1106,171,6,60.0,22.0,702000.0,75472.0,10000.0,0.0,20/12/2019 ,CIHAMPELAS
1107,171,6,72.0,36.0,702000.0,63072.0,24000.0,0.0,20/12/2019 ,CIHAMPELAS
1108,171,6,72.0,36.0,702000.0,95120.0,10000.0,0.0,20/12/2019 ,CIHAMPELAS
1109,171,6,72.0,36.0,702000.0,95120.0,12000.0,0.0,20/12/2019 ,CIHAMPELAS
1110,171,6,72.0,36.0,702000.0,105120.0,44080.0,0.0,20/12/2019 ,CIHAMPELAS
1111,171,6,72.0,36.0,702000.0,105120.0,98280.0,0.0,20/12/2019 ,CIHAMPELAS
1112,171,6,72.0,36.0,702000.0,63072.0,78920.0,0.0,20/12/2019 ,CIHAMPELAS
1113,171,6,72.0,36.0,702000.0,105120.0,28800.0,0.0,20/12/2019 ,CIHAMPELAS
1114,171,6,72.0,36.0,702000.0,63072.0,50920.0,0.0,20/12/2019 ,CIHAMPELAS
1115,171,6,72.0,36.0,702000.0,105120.0,10000.0,0.0,20/12/2019 ,CIHAMPELAS
1116,171,6,72.0,36.0,702000.0,105120.0,10000.0,0.0,20/12/2019 ,CIHAMPELAS
1117,171,6,72.0,36.0,702000.0,63072.0,10000.0,0.0,20/12/2019 ,CIHAMPELAS
1118,171,6,72.0,36.0,702000.0,95120.0,10800.0,0.0,20/12/2019 ,CIHAMPELAS
1119,171,6,72.0,36.0,702000.0,63072.0,19344.0,0.0,20/12/2019 ,CIHAMPELAS
1120,171,6,97.0,36.0,702000.0,67602.0,30325.0,0.0,20/12/2019 ,CIHAMPELAS
1121,171,6,72.0,36.0,702000.0,105120.0,61812.0,0.0,20/12/2019 ,CIHAMPELAS
1122,171,6,72.0,36.0,702000.0,63072.0,163794.0,53122.0,20/12/2019 ,CIHAMPELAS
1123,171,6,60.0,31.0,702000.0,88943.0,183922.0,59650.0,20/12/2019 ,CIHAMPELAS
1124,171,6,60.0,22.0,702000.0,75472.0,230216.0,74664.0,20/12/2019 ,CIHAMPELAS
1125,171,6,60.0,22.0,702000.0,75472.0,230216.0,74664.0,20/12/2019 ,CIHAMPELAS
1126,171,6,72.0,36.0,702000.0,105120.0,230216.0,74664.0,20/12/2019 ,CIHAMPELAS
1127,760,5,210.0,110.0,4605000.0,1558765.0,192884.0,37332.0,20/12/2019 ,PARONGPONG
1128,320,6,126.0,0.0,464000.0,58464.0,353072.0,0.0,30/11/2020 ,PADALARANG
1129,171,6,84.0,36.0,702000.0,114956.0,187740.0,0.0,20/12/2019 ,CIHAMPELAS
1130,171,6,99.0,36.0,702000.0,75292.0,162779.0,0.0,20/12/2019 ,CIHAMPELAS
1131,171,6,60.0,36.0,702000.0,98108.0,16000.0,0.0,20/12/2019 ,CIHAMPELAS
1132,171,6,60.0,36.0,702000.0,98108.0,199500.0,0.0,20/12/2019 ,CIHAMPELAS
1133,171,6,60.0,36.0,702000.0,98108.0,107870.0,0.0,20/12/2019 ,CIHAMPELAS
1134,171,6,60.0,36.0,702000.0,98108.0,14310.0,0.0,20/12/2019 ,CIHAMPELAS
1135,171,6,60.0,36.0,702000.0,58865.0,10800.0,0.0,20/12/2019 ,CIHAMPELAS
1136,171,6,60.0,36.0,702000.0,58865.0,6008.0,1948.0,20/12/2019 ,CIHAMPELAS
1137,171,6,61.0,36.0,702000.0,59286.0,14483.0,4697.0,20/12/2019 ,CIHAMPELAS
1138,171,6,61.0,36.0,702000.0,59286.0,17893.0,5803.0,20/12/2019 ,CIHAMPELAS
1139,760,3,280.0,0.0,285000.0,71820.0,17893.0,5803.0,20/12/2019 ,PARONGPONG
1140,340,7,75.0,35.0,82000.0,59210.0,17893.0,5803.0,20/12/2019 ,CIPEUNDEUY
1141,340,7,1080.0,0.0,36000.0,38880.0,19198.0,6226.0,20/12/2019 ,CIPEUNDEUY
1142,340,7,1140.0,0.0,36000.0,41040.0,19459.0,6311.0,20/12/2019 ,CIPEUNDEUY
1143,340,7,1200.0,0.0,36000.0,43200.0,27308.0,8856.0,20/12/2019 ,CIPEUNDEUY
1144,350,12,1676.0,0.0,27000.0,40727.0,27308.0,8856.0,20/12/2019 ,CIKALONG WETAN
1145,340,7,160.0,0.0,82000.0,13120.0,27308.0,8856.0,20/12/2019 ,CIPEUNDEUY
1146,330,10,3454.0,0.0,10000.0,31086.0,27308.0,8856.0,20/12/2019 ,CIPATAT
1147,200,11,1440.0,0.0,20000.0,25920.0,21388.0,6936.0,20/12/2019 ,CIPONGKOR
1148,340,8,312.0,0.0,36000.0,10109.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1149,320,8,6830.0,0.0,200000.0,2458800.0,10000.0,0.0,30/09/2020 ,PADALARANG
1150,310,1,406.0,0.0,160000.0,58464.0,17290.0,0.0,20/12/2019 ,NGAMPRAH
1151,340,7,1565.0,0.0,27000.0,38029.0,13410.0,0.0,20/12/2019 ,CIPEUNDEUY
1152,340,7,1068.0,0.0,36000.0,34603.0,11200.0,0.0,20/12/2019 ,CIPEUNDEUY
1153,340,7,4870.0,0.0,36000.0,157788.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1154,340,7,600.0,0.0,36000.0,21600.0,49728.0,16128.0,20/12/2019 ,CIPEUNDEUY
1155,340,7,300.0,0.0,27000.0,10000.0,44352.0,10752.0,20/12/2019 ,CIPEUNDEUY
1156,340,7,400.0,0.0,48000.0,17280.0,37476.0,734.0,20/12/2019 ,CIPEUNDEUY
1157,340,7,400.0,0.0,48000.0,19200.0,120064.0,0.0,20/12/2019 ,CIPEUNDEUY
1158,340,7,1200.0,0.0,48000.0,51840.0,118272.0,0.0,20/12/2019 ,CIPEUNDEUY
1159,340,7,400.0,0.0,48000.0,19200.0,16000.0,0.0,20/12/2019 ,CIPEUNDEUY
1160,340,7,1120.0,0.0,48000.0,53760.0,36920.0,0.0,20/12/2019 ,CIPEUNDEUY
1161,340,7,500.0,0.0,48000.0,21600.0,11752.0,0.0,20/12/2019 ,CIPEUNDEUY
1162,340,7,780.0,0.0,48000.0,33696.0,47809.0,15505.0,20/12/2019 ,CIPEUNDEUY
1163,340,7,750.0,0.0,48000.0,36000.0,53000.0,0.0,20/12/2019 ,CIPEUNDEUY
1164,340,7,3150.0,0.0,48000.0,136080.0,6349.0,2059.0,20/12/2019 ,CIPEUNDEUY
1165,340,7,970.0,0.0,48000.0,41904.0,6349.0,2059.0,20/12/2019 ,CIPEUNDEUY
1166,340,7,1870.0,0.0,27000.0,50490.0,6349.0,2059.0,20/12/2019 ,CIPEUNDEUY
1167,340,7,1500.0,0.0,48000.0,64800.0,6349.0,2059.0,20/12/2019 ,CIPEUNDEUY
1168,340,7,960.0,0.0,48000.0,46080.0,8880.0,2880.0,20/12/2019 ,CIPEUNDEUY
1169,340,7,1550.0,0.0,48000.0,74400.0,8760.0,2760.0,20/12/2019 ,CIPEUNDEUY
1170,340,7,1300.0,0.0,48000.0,62400.0,2280.0,280.0,20/12/2019 ,CIPEUNDEUY
1171,340,7,800.0,0.0,48000.0,38400.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1172,340,7,700.0,0.0,48000.0,33600.0,83756.0,0.0,20/12/2019 ,CIPEUNDEUY
1173,340,7,960.0,0.0,48000.0,46080.0,312146.0,0.0,20/12/2019 ,CIPEUNDEUY
1174,340,7,800.0,0.0,36000.0,28800.0,206018.0,0.0,20/12/2019 ,CIPEUNDEUY
1175,340,7,200.0,35.0,82000.0,45205.0,206018.0,0.0,20/12/2019 ,CIPEUNDEUY
1176,340,7,200.0,35.0,82000.0,45205.0,206018.0,0.0,20/12/2019 ,CIPEUNDEUY
1177,340,7,200.0,0.0,27000.0,10000.0,62109.0,0.0,20/12/2019 ,CIPEUNDEUY
1178,340,7,400.0,0.0,36000.0,14400.0,44973.0,0.0,20/12/2019 ,CIPEUNDEUY
1179,340,7,600.0,0.0,36000.0,21600.0,39119.0,0.0,20/12/2019 ,CIPEUNDEUY
1180,340,7,400.0,0.0,36000.0,14400.0,43313.0,0.0,20/12/2019 ,CIPEUNDEUY
1181,340,7,400.0,0.0,36000.0,14400.0,36424.0,0.0,20/12/2019 ,CIPEUNDEUY
1182,340,7,600.0,0.0,36000.0,21600.0,50731.0,0.0,20/12/2019 ,CIPEUNDEUY
1183,340,7,400.0,0.0,36000.0,14400.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1184,340,7,100.0,0.0,48000.0,10000.0,146600.0,0.0,20/12/2019 ,CIPEUNDEUY
1185,340,7,360.0,35.0,82000.0,48325.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1186,340,7,250.0,0.0,82000.0,20500.0,81840.0,0.0,20/12/2019 ,CIPEUNDEUY
1187,340,7,280.0,0.0,36000.0,10000.0,40080.0,0.0,20/12/2019 ,CIPEUNDEUY
1188,340,7,832.0,0.0,36000.0,29952.0,10000.0,0.0,20/12/2019 ,CIPEUNDEUY
1189,340,7,832.0,0.0,36000.0,29952.0,30048.0,0.0,20/12/2019 ,CIPEUNDEUY
1190,340,7,236.0,0.0,36000.0,10000.0,44208.0,0.0,20/12/2019 ,CIPEUNDEUY
1191,340,7,236.0,0.0,36000.0,10000.0,13152.0,0.0,20/12/2019 ,CIPEUNDEUY
1192,340,7,236.0,0.0,36000.0,10000.0,41328.0,0.0,20/12/2019 ,CIPEUNDEUY
1193,340,7,400.0,35.0,48000.0,51200.0,17232.0,0.0,20/12/2019 ,CIPEUNDEUY
1194,340,7,400.0,35.0,48000.0,51200.0,196608.0,0.0,20/12/2019 ,CIPEUNDEUY
1195,340,7,735.0,0.0,36000.0,23814.0,20928.0,0.0,20/12/2019 ,CIPEUNDEUY
1196,340,7,735.0,0.0,36000.0,23814.0,180096.0,0.0,20/12/2019 ,CIPEUNDEUY
1197,340,7,735.0,0.0,36000.0,26460.0,22176.0,0.0,20/12/2019 ,CIPEUNDEUY
1198,340,7,420.0,0.0,27000.0,11340.0,18720.0,0.0,20/12/2019 ,CIPEUNDEUY
1199,340,7,1600.0,0.0,36000.0,51840.0,47088.0,0.0,20/12/2019 ,CIPEUNDEUY
1200,340,7,455.0,0.0,27000.0,12285.0,25008.0,0.0,20/12/2019 ,CIPEUNDEUY
1201,340,8,325.0,0.0,27000.0,10000.0,23232.0,0.0,20/12/2019 ,CIPEUNDEUY
1202,290,13,1000.0,0.0,464000.0,417600.0,47376.0,0.0,20/12/2019 ,LEMBANG
1203,171,6,140.0,0.0,103000.0,12978.0,56352.0,0.0,20/12/2019 ,CIHAMPELAS
1204,340,8,800.0,0.0,27000.0,19440.0,37392.0,0.0,20/12/2019 ,CIPEUNDEUY
1205,340,5,1000.0,0.0,27000.0,27000.0,108144.0,0.0,20/12/2019 ,CIPEUNDEUY
1206,210,6,448.0,0.0,48000.0,21504.0,25529.0,0.0,20/12/2019 ,BATUJAJAR
1207,290,4,500.0,0.0,243000.0,109350.0,98746.0,0.0,20/12/2019 ,LEMBANG
1208,330,1,160.0,24.0,48000.0,41672.0,108000.0,0.0,20/12/2019 ,CIPATAT
1209,290,10,151.0,100.0,335000.0,192185.0,50132.0,0.0,20/12/2019 ,LEMBANG
1210,340,12,480.0,0.0,36000.0,17280.0,62026.0,0.0,31/12/2019 ,CIPEUNDEUY
1211,180,11,1199.0,0.0,14000.0,16786.0,35846.0,0.0,30/09/2019 ,SINDANGKERTA
1212,340,5,200.0,0.0,36000.0,10000.0,33538.0,0.0,20/12/2019 ,CIPEUNDEUY
1213,180,11,200.0,0.0,14000.0,10000.0,62502.0,0.0,30/09/2019 ,SINDANGKERTA
1214,310,6,98.0,35.0,128000.0,36424.0,66037.0,0.0,20/12/2019 ,NGAMPRAH
1215,310,4,210.0,0.0,128000.0,24192.0,76834.0,0.0,20/12/2019 ,NGAMPRAH
1216,350,6,400.0,0.0,36000.0,12960.0,12628.0,0.0,20/12/2019 ,CIKALONG WETAN
1217,310,5,210.0,48.0,82000.0,79988.0,30042.0,0.0,20/12/2019 ,NGAMPRAH
1218,310,5,84.0,0.0,103000.0,10000.0,31843.0,0.0,20/12/2019 ,NGAMPRAH
1219,310,2,280.0,0.0,243000.0,68040.0,60054.0,0.0,30/09/2019 ,NGAMPRAH
1220,310,2,224.0,0.0,243000.0,54432.0,46260.0,0.0,30/09/2019 ,NGAMPRAH
1221,310,6,840.0,0.0,103000.0,86520.0,31764.0,0.0,20/12/2019 ,NGAMPRAH
1222,310,2,280.0,0.0,160000.0,44800.0,60558.0,0.0,20/12/2019 ,NGAMPRAH
1223,310,2,70.0,0.0,243000.0,15309.0,46436.0,0.0,20/12/2019 ,NGAMPRAH
1224,310,2,500.0,0.0,243000.0,109350.0,11480.0,0.0,20/12/2019 ,NGAMPRAH
1225,310,2,2450.0,0.0,243000.0,595350.0,12956.0,0.0,30/09/2019 ,NGAMPRAH
1226,310,2,126.0,40.0,160000.0,70800.0,29438.0,0.0,20/12/2019 ,NGAMPRAH
1227,310,5,27.0,27.0,82000.0,33146.0,46002.0,0.0,20/12/2019 ,NGAMPRAH
1228,310,5,78.0,50.0,82000.0,72196.0,89708.0,0.0,20/12/2019 ,NGAMPRAH
1229,310,5,305.0,30.0,103000.0,60205.0,162278.0,0.0,20/12/2019 ,NGAMPRAH
1230,340,2,150.0,0.0,36000.0,10000.0,55268.0,0.0,20/12/2019 ,CIPEUNDEUY
1231,310,6,210.0,0.0,128000.0,26880.0,76096.0,0.0,20/12/2019 ,NGAMPRAH
1232,310,6,210.0,0.0,128000.0,24192.0,44936.0,0.0,20/12/2019 ,NGAMPRAH
1233,310,6,168.0,0.0,128000.0,21504.0,22400.0,0.0,20/12/2019 ,NGAMPRAH
1234,310,6,273.0,0.0,128000.0,34944.0,47424.0,0.0,30/09/2019 ,NGAMPRAH
1235,310,6,210.0,105.0,128000.0,188410.0,47488.0,0.0,20/12/2019 ,NGAMPRAH
1236,310,6,168.0,0.0,128000.0,21504.0,14720.0,0.0,20/12/2019 ,NGAMPRAH
1237,310,6,140.0,60.0,128000.0,117900.0,15360.0,0.0,20/12/2019 ,NGAMPRAH
1238,180,8,3080.0,0.0,20000.0,61600.0,15680.0,0.0,30/09/2021 ,SINDANGKERTA
1239,320,4,60.0,0.0,285000.0,17100.0,27765.0,0.0,20/12/2019 ,PADALARANG
1240,320,6,770.0,0.0,285000.0,197505.0,22400.0,0.0,20/12/2019 ,PADALARANG
1241,320,6,195.0,35.0,285000.0,71509.0,33269.0,0.0,20/12/2019 ,PADALARANG
1242,320,6,155.0,140.0,285000.0,261715.0,10000.0,0.0,20/12/2019 ,PADALARANG
1243,320,6,84.0,48.0,285000.0,71540.0,18420.0,0.0,30/09/2019 ,PADALARANG
1244,320,6,75.0,0.0,128000.0,10000.0,23680.0,0.0,20/12/2019 ,PADALARANG
1245,320,6,168.0,70.0,285000.0,121880.0,21760.0,0.0,20/12/2019 ,PADALARANG
1246,320,6,70.0,0.0,128000.0,10000.0,44146.0,0.0,30/09/2019 ,PADALARANG
1247,320,6,70.0,47.0,128000.0,85111.0,25600.0,0.0,30/09/2019 ,PADALARANG
1248,320,6,70.0,50.0,128000.0,53064.0,61882.0,0.0,20/12/2019 ,PADALARANG
1249,320,6,112.0,60.0,1032000.0,196544.0,10000.0,0.0,30/09/2019 ,PADALARANG
1250,300,7,90.0,40.0,3745000.0,251998.0,40842.0,0.0,20/12/2019 ,CISARUA
1251,300,7,112.0,112.0,3745000.0,426296.0,45642.0,0.0,20/12/2019 ,CISARUA
1252,300,7,143.0,73.0,3745000.0,686135.0,23925.0,0.0,20/12/2019 ,CISARUA
1253,300,7,180.0,70.0,3745000.0,531765.0,34084.0,0.0,20/12/2019 ,CISARUA
1254,300,7,120.0,60.0,3745000.0,357097.0,14140.0,0.0,20/12/2019 ,CISARUA
1255,300,7,120.0,60.0,3745000.0,357097.0,10000.0,0.0,20/12/2019 ,CISARUA
1256,300,7,120.0,60.0,3745000.0,357097.0,10000.0,0.0,20/12/2019 ,CISARUA
1257,300,7,120.0,60.0,3745000.0,357097.0,54400.0,0.0,20/12/2019 ,CISARUA
1258,300,7,147.0,60.0,3745000.0,422822.0,26485.0,0.0,20/12/2019 ,CISARUA
1259,300,7,146.0,60.0,3745000.0,420387.0,25205.0,0.0,20/12/2019 ,CISARUA
1260,310,1,90.0,65.0,394000.0,124000.0,20174.0,0.0,20/12/2019 ,NGAMPRAH
1261,310,1,56.0,40.0,394000.0,70064.0,31605.0,0.0,20/12/2019 ,NGAMPRAH
1262,210,5,35.0,30.0,160000.0,31600.0,42496.0,0.0,20/12/2019 ,BATUJAJAR
1263,210,5,256.0,0.0,160000.0,40960.0,87616.0,0.0,20/12/2019 ,BATUJAJAR
1264,320,7,70.0,60.0,335000.0,93969.0,18176.0,0.0,20/12/2019 ,PADALARANG
1265,320,7,492.0,50.0,394000.0,259648.0,22976.0,0.0,20/12/2019 ,PADALARANG
1266,310,8,140.0,0.0,103000.0,12978.0,34048.0,0.0,20/12/2019 ,NGAMPRAH
1267,310,8,1190.0,100.0,103000.0,266283.0,52362.0,0.0,20/12/2019 ,NGAMPRAH
1268,320,3,72.0,40.0,5625000.0,296166.0,103200.0,0.0,20/12/2019 ,PADALARANG
1269,320,3,102.0,128.0,5625000.0,525443.0,78986.0,0.0,20/12/2019 ,PADALARANG
1270,320,3,102.0,128.0,5625000.0,518943.0,24480.0,0.0,20/12/2019 ,PADALARANG
1271,320,3,102.0,128.0,5625000.0,525443.0,10000.0,0.0,20/12/2019 ,PADALARANG
1272,320,3,102.0,128.0,5625000.0,518943.0,11648.0,0.0,20/12/2019 ,PADALARANG
1273,320,3,102.0,127.0,5625000.0,524252.0,10000.0,0.0,20/12/2019 ,PADALARANG
1274,320,3,230.0,339.0,5625000.0,2825712.0,24192.0,0.0,20/12/2019 ,PADALARANG
1275,320,3,105.0,127.0,5625000.0,823416.0,27008.0,0.0,20/12/2019 ,PADALARANG
1276,320,3,105.0,127.0,5625000.0,823416.0,10000.0,0.0,20/12/2019 ,PADALARANG
1277,320,3,105.0,127.0,5625000.0,528720.0,10000.0,0.0,20/12/2019 ,PADALARANG
1278,320,3,105.0,127.0,5625000.0,528720.0,43456.0,0.0,20/12/2019 ,PADALARANG
1279,320,3,105.0,127.0,5625000.0,813416.0,27168.0,0.0,20/12/2019 ,PADALARANG
1280,320,3,105.0,127.0,5625000.0,535220.0,17464.0,0.0,20/12/2019 ,PADALARANG
1281,320,3,105.0,127.0,5625000.0,528720.0,10000.0,0.0,20/12/2019 ,PADALARANG
1282,320,3,84.0,49.0,5625000.0,370695.0,10000.0,0.0,20/12/2019 ,PADALARANG
1283,320,3,560.0,332.0,5625000.0,5031520.0,10000.0,0.0,20/12/2019 ,PADALARANG
1284,320,3,560.0,332.0,5625000.0,7740800.0,35640.0,0.0,20/12/2019 ,PADALARANG
1285,320,3,560.0,332.0,5625000.0,5031520.0,35640.0,0.0,20/12/2019 ,PADALARANG
1286,320,3,958.0,346.0,5625000.0,9209925.0,61200.0,0.0,20/12/2019 ,PADALARANG
1287,320,3,560.0,332.0,5625000.0,5031520.0,35280.0,0.0,20/12/2019 ,PADALARANG
1288,320,3,1000.0,346.0,5625000.0,12752400.0,30240.0,0.0,20/12/2019 ,PADALARANG
1289,320,3,560.0,220.0,5625000.0,4711200.0,45000.0,0.0,20/12/2019 ,PADALARANG
1290,320,3,960.0,346.0,5625000.0,7996560.0,84000.0,0.0,20/12/2019 ,PADALARANG
1291,320,3,1000.0,346.0,5625000.0,8289060.0,199550.0,0.0,20/12/2019 ,PADALARANG
1292,320,3,560.0,220.0,5625000.0,4711200.0,249900.0,0.0,20/12/2019 ,PADALARANG
1293,320,3,560.0,220.0,5625000.0,4711200.0,66150.0,0.0,20/12/2019 ,PADALARANG
1294,320,3,559.0,220.0,5625000.0,4703887.0,159975.0,0.0,20/12/2019 ,PADALARANG
1295,320,3,560.0,220.0,5625000.0,4711200.0,51786.0,0.0,20/12/2019 ,PADALARANG
1296,320,3,559.0,220.0,5625000.0,4703887.0,56700.0,0.0,20/12/2019 ,PADALARANG
1297,320,3,560.0,220.0,5625000.0,4711200.0,194361.0,63036.0,20/12/2019 ,PADALARANG
1298,320,3,560.0,220.0,5625000.0,4711200.0,301920.0,97920.0,20/12/2019 ,PADALARANG
1299,320,3,560.0,220.0,5625000.0,7248000.0,377400.0,122400.0,20/12/2019 ,PADALARANG
1300,320,3,560.0,332.0,5625000.0,5031520.0,377400.0,122400.0,20/12/2019 ,PADALARANG
1301,320,3,560.0,220.0,5625000.0,7248000.0,316200.0,61200.0,20/12/2019 ,PADALARANG
1302,320,3,560.0,332.0,5625000.0,5031520.0,309825.0,0.0,20/12/2019 ,PADALARANG
1303,320,3,560.0,220.0,5625000.0,4711200.0,21280.0,0.0,20/12/2019 ,PADALARANG
1304,320,3,560.0,332.0,5625000.0,5031520.0,10000.0,0.0,20/12/2019 ,PADALARANG
1305,320,3,560.0,332.0,5625000.0,7760800.0,23072.0,0.0,20/12/2019 ,PADALARANG
1306,320,3,560.0,332.0,5625000.0,5044520.0,12960.0,0.0,20/12/2019 ,PADALARANG
1307,320,3,560.0,220.0,5625000.0,7248000.0,28864.0,0.0,20/12/2019 ,PADALARANG
1308,320,3,1130.0,349.0,5625000.0,14228100.0,80031.0,0.0,20/12/2019 ,PADALARANG
1309,320,3,560.0,220.0,5625000.0,4711200.0,10197.0,0.0,20/12/2019 ,PADALARANG
1310,320,3,560.0,332.0,5625000.0,5031520.0,10000.0,0.0,20/12/2019 ,PADALARANG
1311,320,3,860.0,343.0,5625000.0,7256730.0,10000.0,0.0,20/12/2019 ,PADALARANG
1312,320,3,560.0,332.0,5625000.0,5044520.0,22400.0,0.0,20/12/2019 ,PADALARANG
1313,320,3,560.0,220.0,5625000.0,7248000.0,393238.0,0.0,20/12/2019 ,PADALARANG
1314,320,3,560.0,332.0,5625000.0,5031520.0,254234.0,82454.0,20/12/2019 ,PADALARANG
1315,300,6,560.0,0.0,103000.0,51912.0,407964.0,132312.0,20/12/2019 ,CISARUA
1316,290,16,715.0,0.0,128000.0,91520.0,407964.0,132312.0,20/12/2019 ,LEMBANG
1317,290,1,1900.0,0.0,335000.0,636500.0,740704.0,240228.0,30/09/2019 ,LEMBANG
1318,320,7,70.0,20.0,243000.0,33597.0,258000.0,0.0,20/12/2019 ,PADALARANG
1319,320,7,140.0,20.0,243000.0,54340.0,17782.0,5767.0,20/12/2019 ,PADALARANG
1320,320,7,140.0,20.0,243000.0,48906.0,17782.0,5767.0,20/12/2019 ,PADALARANG
1321,320,7,98.0,0.0,243000.0,21433.0,17782.0,5767.0,20/12/2019 ,PADALARANG
1322,320,7,56.0,20.0,243000.0,30535.0,17782.0,5767.0,20/12/2019 ,PADALARANG
1323,320,7,98.0,20.0,243000.0,39721.0,17782.0,5767.0,20/12/2019 ,PADALARANG
1324,320,5,101.0,36.0,802000.0,75347.0,20000.0,0.0,20/12/2019 ,PADALARANG
1325,320,5,90.0,36.0,802000.0,116756.0,35005.0,0.0,20/12/2019 ,PADALARANG
1326,320,5,165.0,105.0,802000.0,188877.0,10000.0,0.0,20/12/2019 ,PADALARANG
1327,320,5,282.0,260.0,802000.0,472898.0,10000.0,0.0,20/12/2019 ,PADALARANG
1328,320,5,136.0,54.0,802000.0,108562.0,10000.0,0.0,20/12/2019 ,PADALARANG
1329,320,5,135.0,54.0,614000.0,92852.0,10000.0,0.0,20/12/2019 ,PADALARANG
1330,320,5,221.0,54.0,614000.0,207558.0,10000.0,0.0,20/12/2019 ,PADALARANG
1331,320,5,128.0,54.0,802000.0,104712.0,11980.0,0.0,20/12/2019 ,PADALARANG
1332,320,5,143.0,54.0,614000.0,159666.0,10000.0,0.0,20/12/2019 ,PADALARANG
1333,320,5,155.0,45.0,802000.0,109518.0,65014.0,0.0,20/12/2019 ,PADALARANG
1334,320,5,160.0,45.0,614000.0,93876.0,10000.0,0.0,20/12/2019 ,PADALARANG
1335,320,5,175.0,0.0,802000.0,84210.0,24500.0,0.0,20/12/2019 ,PADALARANG
1336,320,5,150.0,70.0,802000.0,143166.0,13000.0,0.0,20/12/2019 ,PADALARANG
1337,320,5,90.0,36.0,614000.0,59902.0,10000.0,0.0,20/12/2019 ,PADALARANG
1338,320,5,150.0,0.0,802000.0,72180.0,13000.0,0.0,20/12/2019 ,PADALARANG
1339,320,5,150.0,0.0,802000.0,120300.0,36000.0,0.0,20/12/2019 ,PADALARANG
1340,320,5,149.0,70.0,614000.0,125878.0,10000.0,0.0,20/12/2019 ,PADALARANG
1341,320,5,90.0,36.0,614000.0,99836.0,23180.0,0.0,20/12/2019 ,PADALARANG
1342,320,5,90.0,36.0,614000.0,99836.0,22855.0,0.0,20/12/2019 ,PADALARANG
1343,320,5,71.0,22.0,614000.0,66946.0,10000.0,0.0,20/12/2019 ,PADALARANG
1344,320,5,61.0,22.0,802000.0,72274.0,10000.0,0.0,20/12/2019 ,PADALARANG
1345,320,5,69.0,22.0,614000.0,39431.0,11000.0,0.0,20/12/2019 ,PADALARANG
1346,320,5,99.0,22.0,614000.0,84138.0,17800.0,0.0,20/12/2019 ,PADALARANG
1347,320,5,94.0,36.0,802000.0,119964.0,10000.0,0.0,20/12/2019 ,PADALARANG
1348,320,5,104.0,36.0,802000.0,76790.0,16000.0,0.0,20/12/2019 ,PADALARANG
1349,320,5,90.0,36.0,802000.0,116756.0,16700.0,0.0,20/12/2019 ,PADALARANG
1350,320,5,89.0,36.0,802000.0,69572.0,16000.0,0.0,20/12/2019 ,PADALARANG
1351,320,5,94.0,36.0,802000.0,71978.0,10000.0,0.0,20/12/2019 ,PADALARANG
1352,320,5,95.0,36.0,802000.0,72460.0,10000.0,0.0,20/12/2019 ,PADALARANG
1353,320,5,106.0,36.0,614000.0,109660.0,10000.0,0.0,20/12/2019 ,PADALARANG
1354,320,5,156.0,45.0,802000.0,183332.0,12000.0,0.0,20/12/2019 ,PADALARANG
1355,320,5,156.0,45.0,802000.0,183332.0,10000.0,0.0,20/12/2019 ,PADALARANG
1356,320,5,160.0,45.0,802000.0,186540.0,10000.0,0.0,20/12/2019 ,PADALARANG
1357,320,5,204.0,45.0,802000.0,133097.0,97804.0,0.0,20/12/2019 ,PADALARANG
1358,320,5,214.0,0.0,802000.0,102977.0,10000.0,0.0,20/12/2019 ,PADALARANG
1359,320,5,230.0,45.0,802000.0,145608.0,12000.0,0.0,20/12/2019 ,PADALARANG
1360,320,5,245.0,45.0,802000.0,152826.0,20000.0,0.0,20/12/2019 ,PADALARANG
1361,320,5,144.0,45.0,802000.0,173708.0,10000.0,0.0,20/12/2019 ,PADALARANG
1362,320,5,82.0,22.0,802000.0,53470.0,10000.0,0.0,20/12/2019 ,PADALARANG
1363,320,5,62.0,27.0,614000.0,69000.0,16920.0,0.0,20/12/2019 ,PADALARANG
1364,320,5,138.0,54.0,802000.0,182540.0,10000.0,0.0,20/12/2019 ,PADALARANG
1365,320,5,182.0,54.0,802000.0,217828.0,20500.0,0.0,20/12/2019 ,PADALARANG
1366,320,5,90.0,36.0,802000.0,70054.0,28000.0,0.0,20/12/2019 ,PADALARANG
1367,320,5,90.0,36.0,802000.0,116756.0,20000.0,0.0,20/12/2019 ,PADALARANG
1368,320,5,89.0,36.0,802000.0,115954.0,12000.0,0.0,20/12/2019 ,PADALARANG
1369,320,5,60.0,22.0,614000.0,60192.0,10000.0,0.0,20/12/2019 ,PADALARANG
